car_make,car_model,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Changan,CS95,2019,61000,Automatic,Petrol,Grey,,2729.2704912876643,            Drive          ,4,Perfect inside out,66400
Audi,Q7,2016,142000,Automatic,Petrol,Grey,,2729.2704912876643,            Drive          ,6,Perfect inside out,132000
Hyundai,Sonata,2018,300000,Automatic,Petrol,Black,,2400.0,            Drive          ,4,Perfect inside out,40000
Kia,Optima,2015,289000,Automatic,Petrol,White,,2400.0,            Drive          ,4,Perfect inside out,36000
Nissan,Sentra,2014,200000,Automatic,Petrol,Black,,1698.0,            Drive          ,4,Perfect inside out,26000
Volkswagen,Jetta,2014,106000,Automatic,Petrol,Blue,,2729.2704912876643,            Drive          ,4,Perfect inside out,21800
Nissan,Altima,2017,112000,Automatic,Petrol,White,,2500.0,            Drive          ,4,Perfect inside out,60000
MG,RX5,2022,9000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,4,Perfect inside out,100000
BMW,7,2018,45000,Automatic,Petrol,Black,,3000.0,            Drive          ,4,Perfect inside out,198000
Chrysler,300C,2012,333000,Automatic,Petrol,White,,3600.0,            Drive          ,6,Perfect inside out,45000
Kia,Sportage,2016,158000,Automatic,Petrol,Grey,,2400.0,            Drive          ,4,Perfect inside out,40000
Ford,Flex,2015,128000,Automatic,Petrol,Silver,,2729.2704912876643,            Drive          ,6,Perfect inside out,50000
GMC,Yukon,2016,91000,Automatic,Petrol,Black,,5300.0,            Drive          ,8,Perfect inside out,165000
Ford,Taurus,2014,221000,Automatic,Petrol,Brown,,2000.0,            Drive          ,6,Perfect inside out,45000
Hyundai,Sonata,2017,151000,Automatic,Petrol,White,,2400.0,            Drive          ,4,Perfect inside out,51000
Honda,HR-V,2021,41000,Automatic,Petrol,Red,,2729.2704912876643,            Drive          ,4,Perfect inside out,80000
Land Rover,Rover,2011,161000,Automatic,Petrol,Black,,4395.0,            Drive          ,8,Perfect inside out,55000
Hyundai,Elantra,2016,175000,Automatic,Petrol,Other,,1800.0,            Drive          ,4,Perfect inside out,37000
Toyota,Yaris,2019,123000,Automatic,Petrol,White,,1496.0,            Drive          ,4,Perfect inside out,42000
Volkswagen,Tiguan,2013,208000,Automatic,Petrol,Grey,,2729.2704912876643,            Drive          ,4,Perfect inside out,28800
Toyota,Land,2022,20000,Automatic,Petrol,White,,5700.0,            Drive          ,6,Perfect inside out,357000
Hyundai,Elantra,2019,76000,Automatic,Petrol,Gray,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,28000
Hyundai,Tucson,2013,21000,Automatic,Petrol,White,,1999.0,            Drive          ,,Perfect inside out,22000
Toyota,Fortuner,2013,280000,Automatic,Petrol,Silver,,2500.0,            Drive          ,,Perfect inside out,28000
Toyota,Fortuner,2010,270000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,25000
Toyota,Camry,2010,68000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,18000
Hyundai,Tucson,2013,180000,Automatic,Petrol,White,,1999.0,            Drive          ,,Perfect inside out,25000
Toyota,Corolla,2017,200000,Automatic,Petrol,Black,,1800.0,            Drive          ,,Perfect inside out,14000
Hyundai,Elantra,2016,240000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,10000
Toyota,Corolla,2014,95000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,12000
GMC,Yukon,2009,240000,Automatic,Petrol,Silver,,5300.0,            Drive          ,,Perfect inside out,20000
Hyundai,Elantra,2019,76000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,24000
Toyota,Corolla,2010,148000,Automatic,Petrol,Red,,1800.0,            Drive          ,,Perfect inside out,25000
Hyundai,Elantra,2005,300000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,10000
Toyota,Camry,2010,159000,Automatic,Petrol,Silver,,2500.0,            Drive          ,,Perfect inside out,11000
Toyota,Corolla,2014,200000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,18000
Hyundai,Elantra,2019,60000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,33000
Hyundai,Accent,2012,300000,Automatic,Petrol,White,,1591.0,            Drive          ,,Perfect inside out,8000
Toyota,Yaris,2013,223000,Automatic,Petrol,White,,1496.0,            Drive          ,,Perfect inside out,10000
Kia,Sportage,2012,167000,Automatic,Petrol,Silver,,2400.0,            Drive          ,,Perfect inside out,20000
Toyota,Corolla,2010,45000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,11000
Toyota,Corolla,2003,300000,Automatic,Petrol,Red,,1800.0,            Drive          ,,Perfect inside out,6000
Toyota,Corolla,2018,155000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,25000
Toyota,Yaris,2013,214000,Automatic,Petrol,White,,1496.0,            Drive          ,,Perfect inside out,11000
Toyota,Camry,2005,300000,Automatic,Petrol,Silver,,2500.0,            Drive          ,,Perfect inside out,8000
Toyota,Camry,2011,250000,Automatic,Petrol,Blue,,2500.0,            Drive          ,,Perfect inside out,17000
Toyota,Corolla,2006,300000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,7000
Hyundai,Sonata,2009,240000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,8000
Chevrolet,Caprice,2013,310000,Automatic,Petrol,White,4.0,6000.0,            Rear Wheel Drive          ,8,Perfect inside out,45000
Hyundai,Accent,2013,190000,Automatic,Petrol,Silver,,1591.0,            Drive          ,,Perfect inside out,16000
Toyota,Corolla,2013,11000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,30000
Land Rover,Rover,2013,186500,Automatic,Petrol,Black,4.0,2.0,            All Wheel Drive          ,4,Perfect inside out,37000
Toyota,Land,2011,255000,Automatic,Petrol,White,5.0,5700.0,            All Wheel Drive          ,4,Minor wear and tear,75000
Toyota,Sequoia,2011,300000,Automatic,Petrol,White,4.0,5700.0,            Drive          ,NaN,Normal wear and tear with a few issues,70000
Audi,S3,2017,68000,Automatic,Petrol,Red,,2729.2704912876643,            Drive          ,4,Perfect inside out,101500
Hyundai,Sonata,2020,104000,Automatic,Petrol,Grey,,2400.0,            Drive          ,4,Perfect inside out,81000
Land Rover,Rover,2014,140000,Automatic,Petrol,Black,,4395.0,            Drive          ,8,Perfect inside out,180000
Hyundai,Azera,2021,56000,Automatic,Petrol,Grey,,3500.0,            Drive          ,6,Perfect inside out,161000
Peugeot,3008,2021,30000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,4,Perfect inside out,113000
Chevrolet,Tahoe,2015,209000,Automatic,Petrol,White,,5300.0,            Drive          ,8,Perfect inside out,107000
Infiniti,QX80,2019,13000,Automatic,Petrol,Silver,,2778.5,            Drive          ,8,Perfect inside out,250000
Toyota,Fortuner,2020,66000,Automatic,Petrol,White,,2500.0,            Drive          ,4,Perfect inside out,130000
Ford,Mustang,2013,175000,Automatic,Petrol,Red,,4066.0,            Drive          ,8,Perfect inside out,73000
BMW,X6,2016,77000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,6,Perfect inside out,135000
Nissan,Patrol,2016,256000,Automatic,Petrol,Other,,5552.0,            Drive          ,8,Perfect inside out,90000
Chrysler,300C,2016,111000,Automatic,Petrol,Blue,,3600.0,            Drive          ,8,Perfect inside out,85000
Ford,Flex,2014,291000,Automatic,Petrol,Black,,2729.2704912876643,            Drive          ,6,Perfect inside out,43000
Toyota,Avalon,2019,201000,Automatic,Petrol,White,,3456.0,            Drive          ,6,Perfect inside out,105000
GMC,Yukon,2014,154000,Automatic,Petrol,Gold,,5300.0,            Drive          ,8,Perfect inside out,88500
Peugeot,RCZ,2013,89000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,4,Perfect inside out,50000
Lexus,NX,2018,141000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,4,Perfect inside out,142000
Jeep,Grand,2014,259000,Automatic,Petrol,Silver,,1197.0,            Drive          ,6,Perfect inside out,47000
Kia,Picanto,2019,29000,Automatic,Petrol,Yellow,,2729.2704912876643,            Drive          ,4,Perfect inside out,36000
Lincoln,Navigator,2016,253000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,6,Perfect inside out,96500
Audi,Q8,2021,46000,Automatic,Petrol,Black,,2729.2704912876643,            Drive          ,6,Perfect inside out,380000
Toyota,Camry,2017,119000,Automatic,Petrol,White,,2500.0,            Drive          ,4,Perfect inside out,44000
Genesis,G80,2016,81000,Automatic,Petrol,Black,,2729.2704912876643,            Drive          ,6,Perfect inside out,81000
Chevrolet,Equinox,2018,29000,Automatic,Petrol,Silver,,2729.2704912876643,            Drive          ,4,Perfect inside out,85000
Ford,Taurus,2011,209000,Automatic,Petrol,Blue,,2000.0,            Drive          ,6,Perfect inside out,30000
Land Rover,Rover,2014,127000,Automatic,Petrol,White,,4395.0,            Drive          ,6,Perfect inside out,170000
Mitsubishi,Pajero,2011,290000,Automatic,Petrol,White,,3500.0,            Drive          ,6,Perfect inside out,32000
Kia,Sportage,2018,78000,Automatic,Petrol,Brown,,2400.0,            Drive          ,4,Perfect inside out,64000
Hyundai,Santa,2018,122000,Automatic,Petrol,White,,2400.0,            Drive          ,4,Perfect inside out,81000
Volkswagen,Beetle,2015,74000,Automatic,Petrol,Yellow,,2729.2704912876643,            Drive          ,4,Perfect inside out,75000
Cadillac,SRX,2011,276000,Automatic,Petrol,Black,,3600.0,            Drive          ,6,Perfect inside out,35000
Renault,Duster,2014,139000,Automatic,Petrol,Brown,,2006.5,            Drive          ,4,Perfect inside out,19500
GMC,Yukon,2012,253000,Automatic,Petrol,Black,,5300.0,            Drive          ,8,Perfect inside out,65000
Hyundai,Santa,2014,312000,Automatic,Petrol,Black,,2400.0,            Drive          ,6,Perfect inside out,29500
Porsche,718,2017,93000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,4,Perfect inside out,204000
Chrysler,300C,2012,447000,Automatic,Petrol,Other,,3600.0,            Drive          ,8,Perfect inside out,32000
Hyundai,Accent,2016,216000,Automatic,Petrol,Brown,,1591.0,            Drive          ,4,Perfect inside out,23000
Toyota,Yaris,2019,115000,Automatic,Petrol,White,,1496.0,            Drive          ,4,Perfect inside out,42000
BMW,7,2014,54000,Automatic,Petrol,Grey,,3000.0,            Drive          ,6,Perfect inside out,116000
MG,ZS,2020,81000,Automatic,Petrol,Red,,1498.0,            Drive          ,4,Perfect inside out,48000
Chevrolet,Malibu,2020,62000,Automatic,Petrol,Grey,,1500.0,            Drive          ,4,Perfect inside out,65000
Nissan,Altima,2014,246000,Automatic,Petrol,Gold,,2500.0,            Drive          ,4,Perfect inside out,36500
Lexus,LX,2019,133000,Automatic,Petrol,Black,,3400.0,            Drive          ,8,Perfect inside out,350000
Dodge,Charger,2015,194000,Automatic,Petrol,Black,,3600.0,            Drive          ,6,Perfect inside out,60000
Toyota,Yaris,2012,290000,Automatic,Petrol,Blue,,1496.0,            Drive          ,,Perfect inside out,19000
Toyota,Yaris,2011,290000,Automatic,Petrol,White,,1496.0,            Drive          ,,Perfect inside out,18000
Toyota,Land,2012,400000,Automatic,Petrol,White,,5700.0,            Drive          ,,Perfect inside out,75000
Toyota,Camry,2004,300000,Automatic,Petrol,Silver,,2500.0,            Drive          ,,Perfect inside out,17000
Toyota,Hilux,2016,287000,Automatic,Petrol,White,,2700.0,            Drive          ,,Perfect inside out,17000
Hyundai,Tucson,2016,296000,Automatic,Petrol,Silver,5.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,48000
Hyundai,Santa,2016,118000,Automatic,Petrol,Silver,4.0,2400.0,            Front Wheel Drive          ,4,Perfect inside out,49000
Hyundai,Tucson,2016,134000,Automatic,Petrol,White,4.0,2400.0,            All Wheel Drive          ,4,Perfect inside out,55000
Honda,Civic,2016,152000,Automatic,Petrol,Other,4.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,55000
Ford,Explorer,2012,213500,Automatic,Petrol,White,4.0,3500.0,            All Wheel Drive          ,6,Perfect inside out,45000
BMW,7,2018,45000,Automatic,Petrol,Black,4.0,3000.0,            Rear Wheel Drive          ,4,Perfect inside out,200000
Hyundai,Sonata,2011,229000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,24000
Hyundai,Azera,2009,380000,Automatic,Petrol,White,,3500.0,            Drive          ,,Perfect inside out,14000
Jeep,Cherokee,2005,200000,Automatic,Petrol,Black,,2729.2704912876643,            Drive          ,,Perfect inside out,6000
Hyundai,Accent,2005,350000,Automatic,Petrol,White,,1591.0,            Drive          ,,Perfect inside out,4000
Hyundai,Tucson,2019,75000,Automatic,Petrol,Silver,,1999.0,            Drive          ,,Perfect inside out,31000
Hyundai,Elantra,2016,125000,Automatic,Petrol,Gray,,1800.0,            Drive          ,,Perfect inside out,20000
Toyota,Corolla,2007,280000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,9000
Hyundai,Tucson,2013,210000,Automatic,Petrol,White,,1999.0,            Drive          ,,Perfect inside out,22000
Toyota,Fortuner,2012,72000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,24000
Toyota,Fortuner,2013,280000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,33000
Toyota,Fortuner,2010,270000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,33000
Toyota,Yaris,2011,290000,Automatic,Petrol,White,,1496.0,            Drive          ,,Perfect inside out,17500
Toyota,Camry,2010,125000,Automatic,Petrol,Gray,,2500.0,            Drive          ,,Perfect inside out,11000
Toyota,Camry,2010,100000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,15000
Toyota,Camry,2015,100000,Automatic,Petrol,Blue,,2500.0,            Drive          ,NaN,Perfect inside out,16000
Toyota,Fortuner,2014,700000,Automatic,Petrol,Black,,2500.0,            Drive          ,,Perfect inside out,18000
Toyota,Camry,2010,75000,Automatic,Petrol,Black,,2500.0,            Drive          ,,Perfect inside out,12000
Toyota,Camry,2008,75000,Automatic,Petrol,Gray,,2500.0,            Drive          ,,Perfect inside out,9000
Mercedes-Benz,C-Class,2014,119000,Automatic,Petrol,White,4.0,2000.0,            Rear Wheel Drive          ,4,Perfect inside out,65000
Jeep,Wrangler,2016,91000,Automatic,Petrol,Grey,,2000.0,            Drive          ,6,Perfect inside out,96400
Changan,CS75,2019,80000,Automatic,Petrol,white,,1798.0,            Drive          ,4,Perfect inside out,52000
Nissan,Maxima,2016,220000,Automatic,Petrol,White,,3498.0,            Drive          ,6,Perfect inside out,55000
Renault,Fluence,2014,167000,Automatic,Petrol,Silver,,1600.0,            Drive          ,4,Perfect inside out,19000
Toyota,Land,2012,454000,Automatic,Petrol,White,,5700.0,            Drive          ,8,Perfect inside out,80000
Mercedes-Benz,S-Class,2015,101000,Automatic,Petrol,Other,,2999.0,            Drive          ,12,Perfect inside out,340000
Ford,Explorer,2014,116000,Automatic,Petrol,Black,,3497.0,            Drive          ,6,Perfect inside out,67000
Kia,Sorento,2014,155000,Automatic,Petrol,Brown,,2500.0,            Drive          ,6,Perfect inside out,35000
Chevrolet,Tahoe,2014,81000,Automatic,Petrol,Brown,,5300.0,            Drive          ,8,Perfect inside out,86100
Hyundai,Tucson,2016,304000,Automatic,Petrol,White,,1999.0,            Drive          ,4,Perfect inside out,55000
BMW,X5,2014,110000,Automatic,Petrol,Black,,2998.0,            Drive          ,8,Perfect inside out,100000
Infiniti,Q70,2014,196600,Automatic,Petrol,Silver,,3696.0,            Drive          ,8,Perfect inside out,50000
Ford,Crown,2011,203000,Automatic,Petrol,Red,,2729.2704912876643,            Drive          ,8,Perfect inside out,20000
Chevrolet,Silverado,2012,196000,Automatic,Petrol,White,,5300.0,            Drive          ,8,Perfect inside out,66400
Toyota,Fortuner,2017,151000,Automatic,Petrol,Black,,2500.0,            Drive          ,4,Perfect inside out,71500
Hyundai,Elantra,2015,182000,Automatic,Petrol,Blue,,1800.0,            Drive          ,4,Perfect inside out,30800
Nissan,Patrol,2017,142000,Automatic,Petrol,White,,5552.0,            Drive          ,6,Perfect inside out,143000
